Brand,Product,Technology,Announced,Status,Dimension,Weight,SIM,USB,Size,Resolution,OS,Chipset,CPU,GPU,Card_slot,Internal,Jack,Bluetooth,GPS,NFC,Radio,Charging,Wlan,Sensor,Price,
Apple,Watch Series 5,GSM / HSPA / LTE,"2019, September","Available. Released 2019, September",44 x 38 x 10.7 mm (1.73 x 1.50 x 0.42 in),47.8 g (1.69 oz),eSIM,No,1.78 inches,448 x 368 pixels (~326 ppi density),"watchOS 6.0, upgradable to 8.1",Apple S5,Dual-core,PowerVR,No,32GB 1GB RAM,No,"5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate, barometer, compass",About 750 EUR,
Apple,Watch Series 5 Aluminum,GSM / HSPA / LTE,"2019, September","Available. Released 2019, September",44 x 38 x 10.7 mm (1.73 x 1.50 x 0.42 in),36.7 g (1.31 oz),eSIM,No,1.78 inches,448 x 368 pixels (~326 ppi density),"watchOS 6.0, upgradable to 8.1",Apple S5,Dual-core,PowerVR,No,32GB 1GB RAM,No,"5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate, barometer, compass",About 450 EUR,
Apple,iPad Air (2019),GSM / HSPA / LTE,"2019, March 18","Available. Released 2019, March 18",250.6 x 174.1 x 6.1 mm (9.87 x 6.85 x 0.24 in),456 g (Wi-Fi) / 464 g (3G/LTE) (1.01 lb),"Nano-SIM, eSIM","Lightning, USB 2.0","10.5 inches, 341.4 cm2 (~78.3% screen-to-body ratio)","1668 x 2224 pixels, 4:3 ratio (~265 ppi density)","iOS 12.1.3, upgradable to iPadOS 15.1",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),No,"64GB 3GB RAM, 256GB 3GB RAM",Yes,"5.0, A2DP, EDR","Yes, with A-GPS, GLONASS (LTE model only)",No,No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer",About 550 EUR,
Apple,iPad mini (2019), , , , , , , , , , , , , , , , , , , , , , , , ,
Apple,iPad Pro 12.9 (2018),GSM / CDMA / HSPA / EVDO / LTE,"2018, October","Available. Released 2018, November",280.6 x 214.9 x 5.9 mm (11.05 x 8.46 x 0.23 in),"631 g (Wi-Fi), 633 g (LTE) (1.39 lb)","Nano-SIM, eSIM",USB Type-C 3.1; magnetic connector,"12.9 inches, 515.3 cm2 (~85.4% screen-to-body ratio)","2048 x 2732 pixels, 4:3 ratio (~265 ppi density)","iOS 12, upgradable to iPadOS 15.1",Apple A12X Bionic (7 nm),Octa-core (4x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (7-core graphics),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM, 1TB 6GB RAM",No,"5.0, A2DP, LE, EDR","Yes, with A-GPS, GLONASS, GALILEO, QZSS (Wiâ€‘Fi + Cellular model only)",No,No,Reverse charging,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Face ID, accelerometer, gyro, proximity, barometer",About 1100 EUR,
Apple,iPad Pro 11 (2018),GSM / CDMA / HSPA / EVDO / LTE,"2018, October","Available. Released 2018, November",247.6 x 178.5 x 5.9 mm (9.75 x 7.03 x 0.23 in),468 g (1.03 lb),"Nano-SIM, eSIM",USB Type-C 3.1; magnetic connector,"11.0 inches, 366.5 cm2 (~82.9% screen-to-body ratio)",1668 x 2388 pixels (~265 ppi density),"iOS 12, upgradable to iPadOS 15.1",Apple A12X Bionic (7 nm),Octa-core (4x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (7-core graphics),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM, 1TB 6GB RAM",No,"5.0, A2DP, LE, EDR","Yes, with A-GPS, GLONASS, GALILEO, QZSS (Wiâ€‘Fi + Cellular model only)",No,No,Reverse charging,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Face ID, accelerometer, gyro, proximity, barometer",About 880 EUR,
Apple,iPhone XS Max,GSM / CDMA / HSPA / EVDO / LTE,"2018, September 12","Available. Released 2018, September 21",157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),208 g (7.34 oz),"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China","Lightning, USB 2.0","6.5 inches, 102.9 cm2 (~84.4% screen-to-body ratio)","1242 x 2688 pixels, 19.5:9 ratio (~458 ppi density)","iOS 12, upgradable to iOS 15.1",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM",No,"5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Fast charging 15W, 50% in 30 min (advertised)
USB Power Delivery 2.0
Qi wireless charging","Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Face ID, accelerometer, gyro, proximity, compass, barometer","$â€‰349.65 / C$â€‰1,199.99 / Â£â€‰334.85",
Apple,iPhone XS,GSM / CDMA / HSPA / EVDO / LTE,"2018, September 12","Available. Released 2018, September 21",157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),208 g (7.34 oz),"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China","Lightning, USB 2.0","6.5 inches, 102.9 cm2 (~84.4% screen-to-body ratio)","1242 x 2688 pixels, 19.5:9 ratio (~458 ppi density)","iOS 12, upgradable to iOS 15.1",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM",No,"5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Fast charging 15W, 50% in 30 min (advertised)
USB Power Delivery 2.0
Qi wireless charging","Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Face ID, accelerometer, gyro, proximity, compass, barometer","$â€‰349.65 / C$â€‰1,199.99 / Â£â€‰334.85",
Apple,iPhone XR,GSM / CDMA / HSPA / EVDO / LTE,"2018, September 12","Available. Released 2018, October 26",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),194 g (6.84 oz),"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China","Lightning, USB 2.0","6.1 inches, 90.3 cm2 (~79.0% screen-to-body ratio)","828 x 1792 pixels, 19.5:9 ratio (~326 ppi density)","iOS 12, upgradable to iOS 15.1",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),No,"64GB 3GB RAM, 128GB 3GB RAM, 256GB 3GB RAM",No,"5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Fast charging 15W, 50% in 30 min (advertised)
USB Power Delivery 2.0
Qi wireless charging","Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Face ID, accelerometer, gyro, proximity, compass, barometer","$â€‰325.00 / C$â€‰999.99 / Â£â€‰267.82 / â‚¬â€‰363.80 / â‚_â€‰33,999 / Rpâ€‰5,500,000",
Apple,Watch Series 4,GSM / HSPA / LTE,"2018, September","Available. Released 2018, September",44 x 38 x 10.7 mm (1.73 x 1.50 x 0.42 in),48 g (1.69 oz),eSIM,No,1.78 inches,448 x 368 pixels (~326 ppi density),"watchOS 5.0, upgradable to 8.1",Apple S4,Dual-core,PowerVR,No,16GB 1GB RAM,No,"5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate, barometer",About 700 EUR,
Apple,Watch Series 4 Aluminum,GSM / HSPA / LTE,"2018, September","Available. Released 2018, September",44 x 38 x 10.7 mm (1.73 x 1.50 x 0.42 in),36.7 g (1.31 oz),eSIM,No,1.78 inches,448 x 368 pixels (~326 ppi density),"watchOS 5.0, upgradable to 8.1",Apple S4,Dual-core,PowerVR,No,16GB 1GB RAM,No,"5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate, barometer",About 430 EUR,
Apple,iPad 9.7 (2018),GSM / CDMA / HSPA / EVDO / LTE,"2018, March 27","Available. Released 2018, March 27",240 x 169.5 x 7.5 mm (9.45 x 6.67 x 0.30 in),469 g (Wi-Fi) / 478 g (LTE) (1.05 lb),"Nano-SIM, eSIM","Lightning, USB 2.0","9.7 inches, 291.4 cm2 (~71.6% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)","iOS 11.3, upgradable to iPadOS 15.1",Apple A10 Fusion (16 nm),Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),PowerVR Series7XT Plus (six-core graphics),No,"32GB 2GB RAM, 128GB 2GB RAM",Yes,"4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS (Wiâ€‘Fi + Cellular model only)",No,No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer",About 350 EUR,
Apple,iPhone X,GSM / HSPA / LTE,"2017, September 12","Available. Released 2017, November 03",143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),174 g (6.14 oz),Nano-SIM,"Lightning, USB 2.0","5.8 inches, 84.4 cm2 (~82.9% screen-to-body ratio)","1125 x 2436 pixels, 19.5:9 ratio (~458 ppi density)","iOS 11.1.1, upgradable to iOS 15.1",Apple A11 Bionic (10 nm),Hexa-core 2.39 GHz (2x Monsoon + 4x Mistral),Apple GPU (three-core graphics),No,"64GB 3GB RAM, 256GB 3GB RAM",No,"5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Fast charging 15W, 50% in 30 min (advertised)
USB Power Delivery 2.0
Qi wireless charging","Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Face ID, accelerometer, gyro, proximity, compass, barometer","$â€‰296.80 / Â£â€‰255.99 / â‚¬â€‰359.00 / â‚_â€‰78,133 / Rpâ€‰5,099,000",
Apple,iPhone 8 Plus,GSM / HSPA / LTE,"2017, September 12. Released 2017, September 22",Discontinued,158.4 x 78.1 x 7.5 mm (6.24 x 3.07 x 0.30 in),202 g (7.13 oz),Nano-SIM,"Lightning, USB 2.0","5.5 inches, 83.4 cm2 (~67.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","iOS 11, upgradable to iOS 15.1",Apple A11 Bionic (10 nm),Hexa-core (2x Monsoon + 4x Mistral),Apple GPU (three-core graphics),No,"64GB 3GB RAM, 128GB 3GB RAM, 256GB 3GB RAM",No,"5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Fast charging 15W, 50% in 30 min (advertised)
USB Power Delivery 2.0
Qi wireless charging","Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",About 340 EUR,
Apple,iPhone 8,GSM / HSPA / LTE,"2017, September 12. Released 2017, September 22",Discontinued,158.4 x 78.1 x 7.5 mm (6.24 x 3.07 x 0.30 in),202 g (7.13 oz),Nano-SIM,"Lightning, USB 2.0","5.5 inches, 83.4 cm2 (~67.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","iOS 11, upgradable to iOS 15.1",Apple A11 Bionic (10 nm),Hexa-core (2x Monsoon + 4x Mistral),Apple GPU (three-core graphics),No,"64GB 3GB RAM, 128GB 3GB RAM, 256GB 3GB RAM",No,"5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No,"Fast charging 15W, 50% in 30 min (advertised)
USB Power Delivery 2.0
Qi wireless charging","Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",About 340 EUR,
Apple,Watch Edition Series 3,GSM / HSPA / LTE,"2017, September","Available. Released 2017, September",42.6 x 36.5 x 11.4 mm (1.68 x 1.44 x 0.45 in),46.4 g (1.62 oz),eSIM,No,1.65 inches,390 x 312 pixels (~303 ppi density),"watchOS 4.0, upgradable to 8.1",Apple S3,Dual-core,PowerVR,No,16GB 768MB RAM,No,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS",Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate, barometer",About 1450 EUR,
Apple,Watch Series 3,GSM / HSPA / LTE,"2017, September","Available. Released 2017, September",42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in),52.8 g (1.87 oz),eSIM,No,1.65 inches,390 x 312 pixels (~303 ppi density),"watchOS 4.0, upgradable to 8.1",Apple S3,Dual-core,PowerVR,No,16GB 768MB RAM,No,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS",Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate, barometer",About 700 EUR,
Apple,Watch Series 3 Aluminum,GSM / HSPA / LTE,"2017, September","Available. Released 2017, September",42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in),34.9 g (1.23 oz),eSIM,No,1.65 inches,390 x 312 pixels (~303 ppi density),"watchOS 4.0, upgradable to 8.1",Apple S3,Dual-core,PowerVR,No,"8GB 768MB RAM, 16GB 768MB RAM",No,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS",Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate, barometer",About 480 EUR,
Apple,iPad Pro 12.9 (2017),GSM / CDMA / HSPA / EVDO / LTE,"2017, June","Available. Released 2017, June",305.7 x 220.6 x 6.9 mm (12.04 x 8.69 x 0.27 in),677 g (Wi-Fi) / 692 g (LTE) (1.49 lb),"Nano-SIM, eSIM","Lightning, USB 3.0; magnetic connector","12.9 inches, 515.3 cm2 (~76.4% screen-to-body ratio)","2732 x 2048 pixels, 4:3 ratio (~265 ppi density)","iOS 10.3.2, upgradable to iPadOS 15.1",Apple A10X Fusion (10 nm),Hexa-core 2.38 GHz (3x Hurricane & 3x Zephyr),PowerVR Series 7 (12-core graphics),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM",Yes,"4.2, A2DP, EDR","Yes, with A-GPS, GLONASS (Wiâ€‘Fi + Cellular model only)",Yes,No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer",About 900 EUR,
Apple,iPad Pro 10.5 (2017),GSM / CDMA / HSPA / EVDO / LTE,"2017, June","Available. Released 2017, June",250.6 x 174.1 x 6.1 mm (9.87 x 6.85 x 0.24 in),469 g (Wi-Fi) / 477 g (LTE) (1.03 lb),"Nano-SIM, eSIM","Lightning, USB 3.0; magnetic connector","10.5 inches, 341.4 cm2 (~78.3% screen-to-body ratio)","1668 x 2224 pixels, 4:3 ratio (~265 ppi density)","iOS 10.3.2, upgradable to iPadOS 15.1",Apple A10X Fusion (10 nm),Hexa-core 2.38 GHz (3x Hurricane & 3x Zephyr),PowerVR Series 7 (12-core graphics),No,"64GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM",Yes,"4.2, A2DP, EDR","Yes, with A-GPS, GLONASS (Wiâ€‘Fi + Cellular model only)",Yes,No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer",About 730 EUR,
Apple,iPad 9.7 (2017),GSM / CDMA / HSPA / EVDO / LTE,"2017, March","Available. Released 2017, March",240 x 169.5 x 7.5 mm (9.45 x 6.67 x 0.30 in),469 g (Wi-Fi) / 478 g (LTE) (1.03 lb),"Nano-SIM, eSIM","Lightning, USB 2.0","9.7 inches, 291.4 cm2 (~71.6% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)","iOS 10.3, upgradable to iPadOS 15.1",Apple A9 (14 nm),Dual-core 1.84 GHz (Twister),PowerVR GT7600 (six-core graphics),No,"32GB 2GB RAM, 128GB 2GB RAM",Yes,"4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS (Wiâ€‘Fi + Cellular model only)",No,No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer",About 390 EUR,
Apple,Watch Edition Series 2 42mm,No cellular connectivity,"2016, September. Released 2016, December",Discontinued,42.6 x 36.5 x 11.4 mm (1.68 x 1.44 x 0.45 in),45.6 g body (1.62 oz),No,No,1.65 inches,390 x 312 pixels (~303 ppi density),"watchOS 3.0, upgradable to 6.2.8",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,PowerVR G6200,No,8GB 512MB RAM,No,"4.0, LE","Yes, with GLONASS",Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate",About 1500 EUR,
Apple,Watch Edition Series 2 38mm,No cellular connectivity,"2016, September. Released 2016, December",Discontinued,39.2 x 34 x 11.8 mm (1.54 x 1.34 x 0.46 in),39.6 g body (1.41 oz),No,No,1.5 inches,340 x 272 pixels (~290 ppi density),"watchOS 3.0, upgradable to 6.2.8",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,PowerVR G6200,No,8GB 512MB RAM,No,"4.0, LE","Yes, with GLONASS",Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate",About 1450 EUR,
Apple,Watch Series 2 42mm,No cellular connectivity,"2016, September. Released 2016, December",Discontinued,42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in),52.4 g body (1.83 oz),No,No,1.65 inches,390 x 312 pixels (~303 ppi density),"watchOS 3.0, upgradable to 6.2.8",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,PowerVR G6200,No,8GB 512MB RAM,No,"4.0, A2DP","Yes, with GLONASS",Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate",About 700 EUR,
Apple,Watch Series 2 38mm,No cellular connectivity,"2016, September. Released 2016, December",Discontinued,38.6 x 33.3 x 11.4 mm (1.52 x 1.31 x 0.45 in),41.9 g body (1.48 oz),No,No,1.5 inches,340 x 272 pixels (~290 ppi density),"watchOS 3.0, upgradable to 6.2.8",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,PowerVR G6200,No,8GB 512MB RAM,No,"4.0, A2DP","Yes, with GLONASS",Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate",About 650 EUR,
Apple,Watch Series 2 Aluminum 42mm,No cellular connectivity,"2016, September. Released 2016, December",Discontinued,42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in),34.2 g body (1.20 oz),No,No,1.65 inches,390 x 312 pixels (~303 ppi density),"watchOS 3.0, upgradable to 6.2.8",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,PowerVR G6200,No,8GB 512MB RAM,No,"4.0, A2DP","Yes, with GLONASS",Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate",About 450 EUR,
Apple,Watch Series 1 Aluminum 42mm,No cellular connectivity,"2016, September. Released 2016, December",Discontinued,42.5 x 36.4 x 10.5 mm (1.67 x 1.43 x 0.41 in),30 g body (1.06 oz),No,No,1.65 inches,390 x 312 pixels (~303 ppi density),"watchOS 3.0, upgradable to 6.2.8",Apple S1P (28 nm),Dual-core 520 MHz Cortex-A7,PowerVR G6200,No,8GB 512MB RAM,No,"4.0, LE",No,Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate",About 300 EUR,
Apple,Watch Series 2 Aluminum 38mm,No cellular connectivity,"2016, September. Released 2016, December",Discontinued,38.6 x 33.3 x 11.4 mm (1.52 x 1.31 x 0.45 in),28.2 g body (0.99 oz),No,No,1.5 inches,340 x 272 pixels (~290 ppi density),"watchOS 3.0, upgradable to 6.2.8",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,PowerVR G6200,No,8GB 512MB RAM,No,"4.0, A2DP","Yes, with GLONASS",Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate",About 420 EUR,
Apple,Watch Series 1 Aluminum 38mm,No cellular connectivity,"2016, September. Released 2016, December",Discontinued,38.6 x 33.3 x 10.5 mm (1.52 x 1.31 x 0.41 in),25 g body (0.88 oz),No,No,1.5 inches,340 x 272 pixels (~290 ppi density),"watchOS 3.0, upgradable to 6.2.8",Apple S1P (28 nm),Dual-core 520 MHz Cortex-A7,PowerVR G6200,No,8GB 512MB RAM,No,"4.0, LE",No,Yes,No,Wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate",About 270 EUR,
Apple,iPhone 7 Plus,GSM / CDMA / HSPA / EVDO / LTE,"2016, September 07. Released 2016, September 16",Discontinued,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),188 g (6.63 oz),Nano-SIM,"Lightning, USB 2.0","5.5 inches, 83.4 cm2 (~67.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","iOS 10.0.1, upgradable to iOS 15.1",Apple A10 Fusion (16 nm),Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),PowerVR Series7XT Plus (six-core graphics),No,"32GB 3GB RAM, 128GB 3GB RAM, 256GB 3GB RAM",No,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",About 320 EUR,
Apple,iPhone 7,GSM / CDMA / HSPA / EVDO / LTE,"2016, September 07. Released 2016, September 16",Discontinued,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),188 g (6.63 oz),Nano-SIM,"Lightning, USB 2.0","5.5 inches, 83.4 cm2 (~67.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","iOS 10.0.1, upgradable to iOS 15.1",Apple A10 Fusion (16 nm),Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),PowerVR Series7XT Plus (six-core graphics),No,"32GB 3GB RAM, 128GB 3GB RAM, 256GB 3GB RAM",No,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes,No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",About 320 EUR,
Apple,iPad Pro 9.7 (2016),GSM / CDMA / HSPA / EVDO / LTE,"2016, March. Released 2016, March",Discontinued,240 x 169.5 x 6.1 mm (9.45 x 6.67 x 0.24 in),437 g (Wi-Fi) / 444 g (LTE) (15.41 oz),"Nano-SIM, eSIM","Lightning, USB 2.0; magnetic connector","9.7 inches, 291.4 cm2 (~71.6% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)","iOS 9.3.2, upgradable to iPadOS 15.1",Apple A9X (16 nm),Dual-core 2.16 GHz (Twister),PowerVR Series 7 (12-core graphics),No,"32GB 2GB RAM, 128GB 2GB RAM, 256GB 2GB RAM",Yes,"4.2, A2DP, EDR","Yes, with A-GPS, GLONASS (Wiâ€‘Fi + Cellular model only)",Yes,No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer",About 690 EUR,
Apple,iPhone SE,GSM / CDMA / HSPA / EVDO / LTE,"2016, March 21. Released 2016, March 31",Discontinued,123.8 x 58.6 x 7.6 mm (4.87 x 2.31 x 0.30 in),113 g (3.99 oz),Nano-SIM,"Lightning, USB 2.0","4.0 inches, 44.1 cm2 (~60.8% screen-to-body ratio)","640 x 1136 pixels, 16:9 ratio (~326 ppi density)","iOS 9.3.2, upgradable to iOS 15.1",Apple A9 (14 nm),Dual-core 1.84 GHz Twister,PowerVR GT7600 (six-core graphics),No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 2GB RAM",Yes,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS",Yes (Apple Pay only),No, ,"Wi-Fi 802.11 a/b/g/n/ac, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",About 140 EUR,
Apple,iPhone 6s Plus,GSM / CDMA / HSPA / EVDO / LTE,"2015, September 09. Released 2015, September 25",Discontinued,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),192 g (6.77 oz),Nano-SIM,"Lightning, USB 2.0","5.5 inches, 83.4 cm2 (~67.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","iOS 9, upgradable to iOS 15.1",Apple A9 (14 nm),Dual-core 1.84 GHz Twister,PowerVR GT7600 (six-core graphics),No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 2GB RAM",Yes,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes (Apple Pay only),No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",About 240 EUR,
Apple,iPhone 6s,GSM / CDMA / HSPA / EVDO / LTE,"2015, September 09. Released 2015, September 25",Discontinued,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),192 g (6.77 oz),Nano-SIM,"Lightning, USB 2.0","5.5 inches, 83.4 cm2 (~67.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","iOS 9, upgradable to iOS 15.1",Apple A9 (14 nm),Dual-core 1.84 GHz Twister,PowerVR GT7600 (six-core graphics),No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 2GB RAM",Yes,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",Yes (Apple Pay only),No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",About 240 EUR,
Apple,iPad Pro 12.9 (2015),GSM / CDMA / HSPA / EVDO / LTE,"2015, September. Released 2015, November",Discontinued,305.7 x 220.6 x 6.9 mm (12.04 x 8.69 x 0.27 in),713 g (Wi-Fi) / 723 g (LTE) (1.57 lb),"Nano-SIM, eSIM","Lightning, USB 3.0; magnetic connector","12.9 inches, 519.2 cm2 (~77.0% screen-to-body ratio)","2048 x 2732 pixels, 4:3 ratio (~264 ppi density)","iOS 9, upgradable to iPadOS 15.1",Apple A9X (16 nm),Dual-core 2.26 GHz (Twister),PowerVR Series 7 (12-core graphics),No,"32GB 4GB RAM, 128GB 4GB RAM, 256GB 4GB RAM",Yes,"4.0, A2DP, EDR","Yes, with A-GPS, GLONASS (Wiâ€‘Fi + Cellular model only)",Yes,No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer",About 850 EUR,
